12,103.88888888888891,2953.3333333333335,666.4444444444445,153.11111111111086,96.0,2037.5,1713.5,95.0,92.66666666666674,973.6666666666666,884.1666666666666,146.0000000000001,91.60000000000014,2996.8,1626.8,137.5999999999999,105.40000000000009,1326.2,915.8,125.20000000000005,89.0,1767.8,720.0,125.40000000000009,93.80000000000018,2247.4,1040.6,139.5999999999999,93.0,2010.4,1295.0,137.0,89.5,2534.5,789.5,142.0,122.5,2410.5,1180.0,135.0,36.0,1428.0,911.0,40.0
13,103.77777777777771,2956.6666666666665,666.8888888888889,154.22222222222217,94.25,2037.625,1716.875,98.75,91.33333333333326,990.3333333333334,884.3333333333334,139.9999999999999,90.79999999999995,3006.4,1625.4,140.79999999999973,104.80000000000007,1342.4,920.6,127.39999999999986,89.0,1775.4,722.0,126.19999999999982,91.0,2257.0,1042.0,143.0,93.0,2026.0,1299.0,137.0,88.375,2542.625,790.375,143.5,119.25,2412.75,1181.0,135.0,37.66666666666663,1444.6666666666667,915.3333333333334,40.666666666666515
14,103.66666666666663,2960.0,667.3333333333334,155.33333333333348,92.5,2037.75,1720.25,102.5,90.0,1007.0,884.5,134.0,90.0,3016.0,1624.0,144.0,104.19999999999993,1358.6,925.4,129.60000000000014,89.0,1783.0,724.0,127.0,91.0,2267.4,1040.8,143.0,93.0,2041.6,1303.0,137.0,87.25,2550.75,791.25,145.0,116.0,2415.0,1182.0,135.0,39.33333333333337,1461.3333333333333,919.6666666666666,41.333333333333485
15,103.55555555555554,2963.3333333333335,667.7777777777778,156.44444444444434,90.75,2037.875,1723.625,106.25,88.66666666666674,1023.6666666666666,884.6666666666666,128.0000000000001,90.16666666666674,3030.1666666666665,1620.0,138.66666666666697,103.59999999999991,1374.8,930.2,131.79999999999995,88.25,1809.25,726.0,119.75,91.0,2277.8,1039.6,143.0,93.0,2057.2,1307.0,137.0,86.125,2558.875,792.125,146.5,115.5,2423.875,1180.5,131.0,41.0,1478.0,924.0,42.0
16,103.44444444444446,2966.6666666666665,668.2222222222222,157.55555555555566,89.0,2038.0,1727.0,110.0,87.33333333333326,1040.3333333333333,884.8333333333334,122.0,90.33333333333326,3044.3333333333335,1616.0,133.33333333333303,103.0,1391.0,935.0,134.0,87.5,1835.5,728.0,112.5,91.0,2288.2,1038.4,143.0,93.0,2072.8,1311.0,137.0,85.0,2567.0,793.0,148.0,115.0,2432.75,1179.0,127.0,41.0,1495.5,931.5,42.0
17,103.33333333333337,2970.0,668.6666666666666,158.66666666666652,89.57142857142844,2039.2857142857142,1726.5714285714287,110.0,86.0,1057.0,885.0,116.0,90.5,3058.5,1612.0,128.0,99.79999999999995,1408.2,943.0,135.39999999999986,86.75,1861.75,730.0,105.25,91.0,2298.6,1037.2,143.0,93.0,2088.4,1315.0,137.0,85.0,2580.3333333333335,793.5,148.0,114.5,2441.625,1177.5,123.0,41.0,1513.0,939.0,42.0
18,103.22222222222229,2973.3333333333335,669.1111111111111,159.77777777777783,90.14285714285711,2040.5714285714287,1726.142857142857,109.99999999999977,88.28571428571433,1072.4285714285713,882.1428571428571,116.14285714285734,90.66666666666674,3072.6666666666665,1608.0,122.66666666666697,96.59999999999991,1425.4,951.0,136.79999999999995,86.0,1888.0,732.0,98.0,91.0,2309.0,1036.0,143.0,93.0,2104.0,1319.0,137.0,85.0,2593.6666666666665,794.0,148.0,114.0,2450.5,1176.0,119.0,40.5,1533.0,949.0,40.0
19,103.11111111111109,2976.6666666666665,669.5555555555555,160.88888888888914,90.71428571428555,2041.857142857143,1725.7142857142858,109.99999999999977,90.57142857142856,1087.857142857143,879.2857142857143,116.28571428571422,90.83333333333326,3086.8333333333335,1604.0,117.33333333333303,93.40000000000009,1442.6,959.0,138.20000000000005,87.75,1899.75,736.75,104.25,92.0,2322.4,1035.2,141.4000000000001,93.0,2117.8,1322.8,134.39999999999964,85.0,2607.0,794.5,148.0,113.5,2459.375,1174.5,115.0,40.0,1553.0,959.0,38.0
20,103.0,2980.0,670.0,162.0,91.28571428571445,2043.142857142857,1725.2857142857142,110.00000000000023,92.85714285714289,1103.2857142857142,876.4285714285714,116.42857142857156,91.0,3101.0,1600.0,112.0,90.20000000000005,1459.8,967.0,139.60000000000014,89.5,1911.5,741.5,110.5,93.0,2335.8,1034.4,139.79999999999973,93.0,2131.6,1326.6,131.80000000000018,85.0,2620.3333333333335,795.0,148.0,113.0,2468.25,1173.0,111.0,40.0,1571.5,970.0,39.0
21,103.5,2993.5,670.0,154.5,91.85714285714289,2044.4285714285713,1724.857142857143,110.00000000000023,95.14285714285711,1118.7142857142858,873.5714285714286,116.57142857142844,95.75,3105.0,1590.25,112.0,87.0,1477.0,975.0,141.0,91.25,1923.25,746.25,116.75,94.0,2349.2,1033.6,138.20000000000027,93.0,2145.4,1330.4,129.19999999999982,85.0,2633.6666666666665,795.5,148.0,112.5,2477.125,1171.5,107.0,40.0,1590.0,981.0,40.0
22,104.0,3007.0,670.0,147.0,92.42857142857156,2045.7142857142858,1724.4285714285713,110.0,97.42857142857144,1134.142857142857,870.7142857142857,116.71428571428578,100.5,3109.0,1580.5,112.0,88.0,1491.8,982.0,141.60000000000014,93.0,1935.0,751.0,123.0,95.0,2362.6,1032.8,136.5999999999999,93.0,2159.2,1334.2,126.60000000000036,85.0,2647.0,796.0,148.0,112.0,2486.0,1170.0,103.0,38.5,1611.5,995.0,39.0
23,104.5,3020.5,670.0,139.5,93.0,2047.0,1724.0,110.0,99.71428571428567,1149.5714285714287,867.8571428571429,116.85714285714266,105.25,3113.0,1570.75,112.0,89.0,1506.6,989.0,142.20000000000005,91.75,1952.0,758.75,126.0,96.0,2376.0,1032.0,135.0,93.0,2173.0,1338.0,124.0,85.0,2658.4285714285716,797.0,148.0,112.66666666666674,2486.1666666666665,1169.3333333333333,107.66666666666697,37.0,1633.0,1009.0,38.0
24,105.0,3034.0,670.0,132.0,95.28571428571422,2054.8571428571427,1722.5714285714287,107.14285714285734,102.0,1165.0,865.0,117.0,110.0,3117.0,1561.0,112.0,90.0,1521.4,996.0,142.79999999999995,90.5,1969.0,766.5,129.0,96.40000000000009,2383.2,1030.6,141.60000000000036,92.0,2181.8,1340.6,131.19999999999982,85.0,2669.8571428571427,798.0,148.0,113.33333333333326,2486.3333333333335,1168.6666666666667,112.33333333333303,37.0,1652.6666666666667,1022.0,38.0
25,104.16666666666674,3034.5,669.6666666666666,134.0,97.57142857142867,2062.714285714286,1721.142857142857,104.28571428571422,100.28571428571433,1179.2857142857142,861.5714285714286,121.85714285714289,110.75,3116.0,1560.0,119.5,91.0,1536.2,1003.0,143.39999999999986,89.25,1986.0,774.25,132.0,96.79999999999995,2390.4,1029.2,148.19999999999982,91.0,2190.6,1343.2,138.4000000000001,85.0,2681.285714285714,799.0,148.0,114.0,2486.5,1168.0,117.0,37.0,1672.3333333333333,1035.0,38.0
26,103.33333333333326,3035.0,669.3333333333334,136.0,99.85714285714289,2070.5714285714284,1719.7142857142858,101.42857142857156,98.57142857142856,1193.5714285714287,858.1428571428571,126.71428571428555,111.5,3115.0,1559.0,127.0,92.0,1551.0,1010.0,144.0,88.0,2003.0,782.0,135.0,97.20000000000005,2397.6,1027.8,154.80000000000018,90.0,2199.4,1345.8,145.5999999999999,85.0,2692.714285714286,800.0,148.0,114.66666666666674,2486.6666666666665,1167.3333333333333,121.66666666666697,37.0,1692.0,1048.0,38.0
27,102.5,3035.5,669.0,138.0,102.14285714285711,2078.4285714285716,1718.2857142857142,98.57142857142844,96.85714285714289,1207.857142857143,854.7142857142857,131.57142857142844,112.25,3114.0,1558.0,134.5,93.66666666666674,1571.3333333333333,1015.5,136.0,94.25,2020.0,786.0,130.25,97.59999999999991,2404.8,1026.4,161.39999999999964,89.0,2208.2,1348.4,152.80000000000018,85.0,2704.1428571428573,801.0,148.0,115.33333333333326,2486.8333333333335,1166.6666666666667,126.33333333333303,37.0,1709.3333333333333,1059.6666666666667,38.0
28,101.66666666666674,3036.0,668.6666666666666,140.0,104.42857142857133,2086.285714285714,1716.857142857143,95.71428571428578,95.14285714285711,1222.142857142857,851.2857142857143,136.42857142857156,113.0,3113.0,1557.0,142.0,95.33333333333326,1591.6666666666667,1021.0,128.0,100.5,2037.0,790.0,125.5,98.0,2412.0,1025.0,168.0,88.0,2217.0,1351.0,160.0,85.0,2715.5714285714284,802.0,148.0,116.0,2487.0,1166.0,131.0,37.0,1726.6666666666667,1071.3333333333333,38.0
29,100.83333333333326,3036.5,668.3333333333334,142.0,106.71428571428578,2094.1428571428573,1715.4285714285713,92.85714285714266,93.42857142857144,1236.4285714285713,847.8571428571429,141.28571428571445,107.33333333333348,3124.6666666666665,1550.3333333333333,142.0,97.0,1612.0,1026.5,120.0,106.75,2054.0,794.0,120.75,96.5,2429.25,1026.25,159.5,88.42857142857156,2233.0,1351.142857142857,157.71428571428578,85.0,2727.0,803.0,148.0,114.39999999999986,2495.0,1167.4,126.80000000000018,37.0,1744.0,1083.0,38.0
30,100.0,3037.0,668.0,144.0,109.0,2102.0,1714.0,90.0,91.71428571428567,1250.7142857142858,844.4285714285714,146.1428571428571,101.66666666666652,3136.3333333333335,1543.6666666666667,142.0,98.66666666666674,1632.3333333333333,1032.0,112.0,113.0,2071.0,798.0,116.0,95.0,2446.5,1027.5,151.0,88.85714285714289,2249.0,1351.2857142857142,155.42857142857156,86.16666666666674,2737.0,803.1666666666666,147.33333333333348,112.79999999999995,2503.0,1168.8,122.59999999999991,37.0,1752.0,1091.0,38.0
31,100.0,3036.8,668.0,147.39999999999964,108.0,2102.125,1712.625,91.5,90.0,1265.0,841.0,151.0,96.0,3148.0,1537.0,142.0,100.33333333333326,1652.6666666666667,1037.5,104.0,113.0,2085.6666666666665,803.6666666666666,116.0,93.5,2463.75,1028.75,142.5,89.28571428571445,2265.0,1351.4285714285713,153.14285714285734,87.33333333333326,2747.0,803.3333333333334,146.66666666666652,111.20000000000005,2511.0,1170.2,118.40000000000009,37.0,1760.0,1099.0,38.0
32,100.0,3036.6,668.0,150.80000000000018,107.0,2102.25,1711.25,93.0,90.5,1283.6666666666667,837.5,141.83333333333326,97.0,3153.0,1530.0,142.0,102.0,1673.0,1043.0,96.0,113.0,2100.3333333333335,809.3333333333334,116.0,92.0,2481.0,1030.0,134.0,89.71428571428555,2281.0,1351.5714285714287,150.85714285714266,88.5,2757.0,803.5,146.0,109.60000000000014,2519.0,1171.6,114.19999999999982,37.0,1769.75,1106.5,38.0
33,100.0,3036.4,668.0,154.19999999999982,106.0,2102.375,1709.875,94.5,91.0,1302.3333333333333,834.0,132.66666666666674,98.0,3158.0,1523.0,142.0,102.66666666666674,1679.6666666666667,1049.3333333333333,111.66666666666652,113.0,2115.0,815.0,116.0,93.0,2488.3333333333335,1028.3333333333333,140.0,90.14285714285711,2297.0,1351.7142857142858,148.57142857142844,89.66666666666674,2767.0,803.6666666666666,145.33333333333348,108.0,2527.0,1173.0,110.0,37.0,1779.5,1114.0,38.0
34,100.0,3036.2,668.0,157.60000000000036,105.0,2102.5,1708.5,96.0,91.5,1321.0,830.5,123.5,99.0,3163.0,1516.0,142.0,103.33333333333326,1686.3333333333333,1055.6666666666667,127.33333333333348,108.79999999999995,2130.2,826.0,116.60000000000036,94.0,2495.6666666666665,1026.6666666666667,146.0,90.57142857142844,2313.0,1351.857142857143,146.28571428571422,90.83333333333326,2777.0,803.8333333333334,144.66666666666652,106.375,2531.125,1173.875,108.5,37.0,1789.25,1121.5,38.0
35,100.0,3036.0,668.0,161.0,104.0,2102.625,1707.125,97.5,92.0,1339.6666666666667,827.0,114.33333333333326,100.0,3168.0,1509.0,142.0,104.0,1693.0,1062.0,143.0,104.60000000000002,2145.4,837.0,117.19999999999982,95.0,2503.0,1025.0,152.0,91.0,2329.0,1352.0,144.0,92.0,2787.0,804.0,144.0,104.75,2535.25,1174.75,107.0,37.0,1799.0,1129.0,38.0
36,102.10000000000002,3041.1,668.4,157.30000000000018,103.0,2102.75,1705.75,99.0,92.5,1358.3333333333333,823.5,105.16666666666674,105.0,3172.125,1498.375,142.0,107.25,1714.25,1066.25,132.5,100.39999999999998,2160.6,848.0,117.80000000000018,94.99999999999989,2514.0,1023.8333333333334,152.0,92.16666666666652,2340.5,1353.1666666666667,145.83333333333348,92.0,2798.0,804.8333333333334,142.33333333333348,103.125,2539.375,1175.625,105.5,37.0,1809.3333333333333,1135.3333333333333,38.0
37,104.20000000000005,3046.2,668.8,153.60000000000036,102.0,2102.875,1704.375,100.5,93.0,1377.0,820.0,96.0,110.0,3176.25,1487.75,142.0,110.5,1735.5,1070.5,122.0,96.20000000000005,2175.8,859.0,118.39999999999964,95.00000000000011,2525.0,1022.6666666666666,152.0,93.33333333333348,2352.0,1354.3333333333333,147.66666666666652,92.0,2809.0,805.6666666666666,140.66666666666652,101.5,2543.5,1176.5,104.0,37.0,1819.6666666666667,1141.6666666666667,38.0
38,106.29999999999995,3051.3,669.2,149.89999999999964,101.0,2103.0,1703.0,102.0,94.60000000000002,1388.0,815.0,105.59999999999991,115.0,3180.375,1477.125,142.0,113.75,1756.75,1074.75,111.5,92.0,2191.0,870.0,119.0,95.0,2536.0,1021.5,152.0,94.5,2363.5,1355.5,149.5,92.0,2820.0,806.5,139.0,99.875,2547.625,1177.375,102.5,37.0,1830.0,1148.0,38.0
39,108.39999999999998,3056.4,669.6,146.19999999999982,100.75,2106.875,1702.75,100.25,96.20000000000005,1399.0,810.0,115.20000000000005,120.0,3184.5,1466.5,142.0,117.0,1778.0,1079.0,101.0,98.66666666666663,2201.3333333333335,883.0,130.0,94.99999999999989,2547.0,1020.3333333333334,152.0,95.66666666666652,2375.0,1356.6666666666667,151.33333333333348,92.0,2831.0,807.3333333333334,137.33333333333348,98.25,2551.75,1178.25,101.0,37.0,1843.5,1155.0,38.0
40,110.5,3061.5,670.0,142.5,100.5,2110.75,1702.5,98.5,97.79999999999995,1410.0,805.0,124.79999999999995,125.0,3188.625,1455.875,142.0,114.0,1791.2,1084.6,109.79999999999995,105.33333333333337,2211.6666666666665,896.0,141.0,95.00000000000011,2558.0,1019.1666666666666,152.0,96.83333333333348,2386.5,1357.8333333333333,153.16666666666652,92.0,2842.0,808.1666666666666,135.66666666666652,96.625,2555.875,1179.125,99.5,37.0,1857.0,1162.0,38.0
41,112.60000000000002,3066.6,670.4,138.80000000000018,100.25,2114.625,1702.25,96.75,99.39999999999998,1421.0,800.0,134.4000000000001,130.0,3192.75,1445.25,142.0,111.0,1804.4,1090.2,118.59999999999991,112.0,2222.0,909.0,152.0,95.0,2569.0,1018.0,152.0,98.0,2398.0,1359.0,155.0,92.0,2853.0,809.0,134.0,95.0,2560.0,1180.0,98.0,37.0,1874.0,1168.3333333333333,38.0
42,114.70000000000005,3071.7,670.8,135.10000000000036,100.0,2118.5,1702.0,95.0,101.0,1432.0,795.0,144.0,135.0,3196.875,1434.625,142.0,108.0,1817.6,1095.8,127.40000000000009,108.25,2240.0,919.75,146.25,95.0,2578.5,1018.5,152.0,100.25,2415.0,1359.0,152.0,92.0,2853.0,809.25,139.75,95.21428571428578,2560.8571428571427,1179.9285714285713,98.78571428571468,37.0,1891.0,1174.6666666666667,38.0
43,116.79999999999995,3076.8,671.2,131.39999999999964,99.75,2122.375,1701.75,93.25,102.59999999999991,1452.8,789.2,137.0,140.0,3201.0,1424.0,142.0,105.0,1830.8,1101.4,136.20000000000005,104.5,2258.0,930.5,140.5,95.0,2588.0,1019.0,152.0,102.5,2432.0,1359.0,149.0,92.0,2853.0,809.5,145.5,95.42857142857133,2561.714285714286,1179.857142857143,99.57142857142844,37.0,1908.0,1181.0,38.0
44,118.89999999999998,3081.9,671.6,127.69999999999982,99.5,2126.25,1701.5,91.5,104.20000000000005,1473.6,783.4,130.0,136.66666666666674,3202.0,1422.0,143.33333333333348,102.0,1844.0,1107.0,145.0,100.75,2276.0,941.25,134.75,95.0,2597.5,1019.5,152.0,104.75,2449.0,1359.0,146.0,92.0,2853.0,809.75,151.25,95.64285714285711,2562.5714285714284,1179.7857142857142,100.35714285714312,37.0,1929.0,1186.3333333333333,38.0
45,121.0,3087.0,672.0,124.0,99.25,2130.125,1701.25,89.75,105.79999999999995,1494.4,777.6,123.0,133.33333333333326,3203.0,1420.0,144.66666666666652,102.0,1861.5714285714287,1112.5714285714287,145.0,97.0,2294.0,952.0,129.0,95.0,2607.0,1020.0,152.0,107.0,2466.0,1359.0,143.0,92.0,2853.0,810.0,157.0,95.85714285714289,2563.4285714285716,1179.7142857142858,101.14285714285688,37.0,1950.0,1191.6666666666667,38.0
46,118.5,3087.0,672.0,123.66666666666652,99.0,2134.0,1701.0,88.0,107.40000000000009,1515.2,771.8,116.0,130.0,3204.0,1418.0,146.0,102.0,1879.142857142857,1118.142857142857,145.0,101.0,2308.0,959.5,124.0,95.0,2616.5,1020.5,152.0,102.59999999999991,2479.8,1360.2,141.19999999999982,93.40000000000009,2862.8,809.8,154.39999999999964,96.07142857142867,2564.285714285714,1179.642857142857,101.92857142857156,37.0,1971.0,1197.0,38.0
47,116.0,3087.0,672.0,123.33333333333348,98.42857142857133,2135.1428571428573,1698.857142857143,91.28571428571422,109.0,1536.0,766.0,109.0,126.66666666666674,3205.0,1416.0,147.33333333333348,102.0,1896.7142857142858,1123.7142857142858,145.0,105.0,2322.0,967.0,119.0,95.0,2626.0,1021.0,152.0,98.19999999999982,2493.6,1361.4,139.4000000000001,94.79999999999995,2872.6,809.6,151.80000000000018,96.28571428571422,2565.1428571428573,1179.5714285714287,102.71428571428532,37.0,1995.0,1200.0,38.0
48,113.5,3087.0,672.0,123.0,97.85714285714289,2136.285714285714,1696.7142857142858,94.57142857142844,105.83333333333326,1548.5,761.3333333333334,112.0,123.33333333333326,3206.0,1414.0,148.66666666666652,102.0,1914.2857142857142,1129.2857142857142,145.0,109.0,2336.0,974.5,114.0,95.0,2635.5,1021.5,152.0,93.80000000000018,2507.4,1362.6,137.5999999999999,96.20000000000005,2882.4,809.4,149.19999999999982,96.5,2566.0,1179.5,103.5,37.0,2017.25,1205.0,38.0
49,111.0,3087.0,672.0,122.66666666666652,97.28571428571422,2137.4285714285716,1694.5714285714287,97.85714285714266,102.66666666666674,1561.0,756.6666666666666,115.0,120.0,3207.0,1412.0,150.0,102.0,1931.857142857143,1134.857142857143,144.99999999999977,113.0,2350.0,982.0,109.0,95.0,2645.0,1022.0,152.0,89.40000000000009,2521.2,1363.8,135.80000000000018,97.59999999999991,2892.2,809.2,146.60000000000036,96.71428571428578,2566.8571428571427,1179.4285714285713,104.28571428571468,37.0,2039.5,1210.0,38.0
50,108.5,3087.0,672.0,122.33333333333348,96.71428571428578,2138.5714285714284,1692.4285714285713,101.14285714285734,99.5,1573.5,752.0,118.0,120.28571428571422,3207.0,1407.142857142857,151.71428571428578,102.0,1949.4285714285713,1140.4285714285713,145.00000000000023,111.40000000000009,2357.8,985.8,112.79999999999973,96.0,2645.0,1022.0,156.66666666666652,85.0,2535.0,1365.0,134.0,99.0,2902.0,809.0,144.0,96.92857142857133,2567.714285714286,1179.357142857143,105.07142857142844,37.0,2061.75,1215.0,38.0
51,106.0,3087.0,672.0,122.0,96.14285714285711,2139.714285714286,1690.2857142857142,104.42857142857156,96.33333333333326,1586.0,747.3333333333334,121.0,120.57142857142867,3207.0,1402.2857142857142,153.42857142857156,102.0,1967.0,1146.0,145.0,109.80000000000007,2365.6,989.6,116.59999999999991,97.0,2645.0,1022.0,161.33333333333348,85.0,2548.0,1363.25,134.75,99.0,2908.6,810.8,144.0,97.14285714285711,2568.5714285714284,1179.2857142857142,105.85714285714312,37.0,2084.0,1220.0,38.0
52,107.79999999999995,3079.9,671.7,125.5,95.57142857142867,2140.8571428571427,1688.142857142857,107.71428571428578,93.16666666666674,1598.5,742.6666666666666,124.0,120.85714285714289,3207.0,1397.4285714285713,155.14285714285734,105.0,1992.0,1150.2,138.4000000000001,108.19999999999993,2373.4,993.4,120.40000000000009,98.0,2645.0,1022.0,166.0,85.0,2561.0,1361.5,135.5,99.0,2915.2,812.6,144.0,97.35714285714289,2569.4285714285716,1179.2142857142858,106.64285714285688,37.0,2103.3333333333335,1226.6666666666667,38.0
53,109.60000000000002,3072.8,671.4,129.0,95.0,2142.0,1686.0,111.0,90.0,1611.0,738.0,127.0,121.14285714285711,3207.0,1392.5714285714287,156.85714285714266,108.0,2017.0,1154.4,131.80000000000018,106.59999999999991,2381.2,997.2,124.20000000000027,98.0,2662.5,1022.25,166.0,85.0,2574.0,1359.75,136.25,99.0,2921.8,814.4,144.0,97.57142857142867,2570.285714285714,1179.142857142857,107.42857142857156,37.0,2122.6666666666665,1233.3333333333333,38.0
54,111.39999999999998,3065.7,671.1,132.5,96.0,2146.818181818182,1683.3636363636363,109.81818181818153,91.60000000000002,1629.0,733.4,122.79999999999995,121.42857142857133,3207.0,1387.7142857142858,158.57142857142844,111.0,2042.0,1158.6,125.19999999999982,105.0,2389.0,1001.0,128.0,98.0,2680.0,1022.5,166.0,85.0,2587.0,1358.0,137.0,99.0,2928.4,816.2,144.0,97.78571428571422,2571.1428571428573,1179.0714285714287,108.21428571428532,37.0,2142.0,1240.0,38.0
