11,78.0,2911.4736842105262,1054.8947368421052,112.0,92.0,593.0,954.0,139.0,80.0,2182.5882352941176,921.5882352941177,123.35294117647072,145.0,454.05263157894734,1151.7368421052631,162.00000000000006,126.85714285714289,883.8571428571429,590.4285714285714,138.0,153.0,997.5,523.0,127.0,103.63636363636374,2202.3636363636365,1047.3636363636363,135.81818181818153,97.0,735.6,248.0,135.39999999999998,82.75,689.5,1182.25,146.25,91.0,344.14285714285717,862.4285714285714,150.4285714285714,33.0,1074.6,633.4,35.0
12,78.0,2911.4210526315787,1054.6842105263158,112.0,92.0,594.0,954.0,138.0,80.0,2178.4117647058824,920.4117647058823,124.64705882352928,145.0,453.1578947368421,1148.2105263157894,162.0,121.57142857142856,883.5714285714286,586.2857142857143,137.0,157.79999999999995,998.0,531.6,128.5999999999999,103.4545454545455,2197.5454545454545,1047.5454545454545,132.72727272727298,97.0,721.4,246.0,134.60000000000002,82.33333333333326,686.6666666666666,1182.6666666666667,147.33333333333337,85.0,342.0,859.0,153.0,33.0,1082.2,645.8,35.0
13,78.0,2911.3684210526317,1054.4736842105262,112.0,92.0,595.0,954.0,137.0,80.0,2174.235294117647,919.2352941176471,125.94117647058829,145.0,452.2631578947368,1144.6842105263158,162.00000000000006,116.28571428571433,883.2857142857143,582.1428571428571,136.0,162.5999999999999,998.5,540.2,130.20000000000005,103.27272727272725,2192.7272727272725,1047.7272727272727,129.63636363636397,97.0,707.2,244.0,133.79999999999995,81.91666666666674,683.8333333333334,1183.0833333333333,148.41666666666663,87.16666666666663,344.3333333333333,854.3333333333334,158.0,33.0,1089.8,658.2,35.0
14,78.0,2911.315789473684,1054.2631578947369,112.0,92.0,596.0,954.0,136.0,80.0,2170.0588235294117,918.0588235294117,127.2352941176473,145.0,451.36842105263156,1141.157894736842,162.0,111.0,883.0,578.0,135.0,167.4000000000001,999.0,548.8,131.79999999999995,103.09090909090901,2187.909090909091,1047.909090909091,126.5454545454545,97.0,693.0,242.0,133.0,81.5,681.0,1183.5,149.5,89.33333333333337,346.6666666666667,849.6666666666666,163.0,33.0,1097.4,670.6,35.0
15,78.0,2911.2631578947367,1054.0526315789473,112.0,92.0,597.0,954.0,135.0,80.0,2165.8823529411766,916.8823529411765,128.52941176470586,145.0,450.4736842105263,1137.6315789473683,162.00000000000006,110.75,881.5,575.5,138.75,172.20000000000005,999.5,557.4,133.4000000000001,102.90909090909099,2183.090909090909,1048.090909090909,123.4545454545455,97.00000000000003,679.8333333333334,242.66666666666666,132.16666666666663,81.08333333333326,678.1666666666666,1183.9166666666667,150.58333333333337,91.5,349.0,845.0,168.0,33.0,1105.0,683.0,35.0
16,78.0,2911.2105263157896,1053.842105263158,112.0,92.0,598.0,954.0,134.0,80.0,2161.705882352941,915.7058823529412,129.82352941176487,145.0,449.57894736842104,1134.1052631578948,162.0,110.5,880.0,573.0,142.5,177.0,1000.0,566.0,135.0,102.72727272727275,2178.2727272727275,1048.2727272727273,120.36363636363603,96.99999999999997,666.6666666666666,243.33333333333334,131.33333333333337,80.66666666666674,675.3333333333334,1184.3333333333333,151.66666666666663,93.66666666666663,351.3333333333333,840.3333333333334,173.00000000000006,33.0,1103.8,683.6,35.0
17,78.0,2911.157894736842,1053.6315789473683,112.0,92.0,599.0,954.0,133.0,80.0,2157.529411764706,914.5294117647059,131.11764705882342,145.0,448.6842105263158,1130.578947368421,162.00000000000006,110.25,878.5,570.5,146.25,167.5,1002.5,576.5,134.25,102.5454545454545,2173.4545454545455,1048.4545454545455,117.27272727272702,97.0,653.5,244.0,130.5,80.25,672.5,1184.75,152.75,95.83333333333337,353.6666666666667,835.6666666666666,177.99999999999994,33.0,1102.6,684.2,35.0
18,78.0,2911.1052631578946,1053.421052631579,112.0,92.0,600.0,954.0,132.0,80.0,2153.3529411764707,913.3529411764706,132.41176470588243,145.0,447.7894736842105,1127.0526315789473,162.0,110.0,877.0,568.0,150.0,158.0,1005.0,587.0,133.5,102.36363636363626,2168.6363636363635,1048.6363636363637,114.18181818181847,97.00000000000003,640.3333333333334,244.66666666666666,129.66666666666663,79.83333333333326,669.6666666666666,1185.1666666666667,153.83333333333337,98.0,356.0,831.0,183.0,33.0,1101.4,684.8,35.0
19,78.0,2911.0526315789475,1053.2105263157894,112.0,92.0,601.0,954.0,131.0,80.0,2149.176470588235,912.1764705882352,133.70588235294144,145.0,446.89473684210526,1123.5263157894738,162.00000000000006,122.5,879.0,559.5,138.5,148.5,1007.5,597.5,132.75,102.18181818181824,2163.818181818182,1048.8181818181818,111.09090909090901,96.99999999999997,627.1666666666666,245.33333333333334,128.83333333333337,79.41666666666674,666.8333333333334,1185.5833333333333,154.91666666666663,100.0,358.5,826.5,178.0,33.0,1100.2,685.4,35.0
20,78.0,2911.0,1053.0,112.0,92.0,602.0,954.0,130.0,80.0,2145.0,911.0,135.0,145.0,446.0,1120.0,162.0,135.0,881.0,551.0,127.0,139.0,1010.0,608.0,132.0,102.0,2159.0,1049.0,108.0,97.0,614.0,246.0,128.0,79.0,664.0,1186.0,156.0,102.0,361.0,822.0,173.0,33.0,1099.0,686.0,35.0
21,78.15000000000009,2910.85,1052.75,112.15000000000009,92.125,605.0,953.5,131.625,80.40000000000009,2141.1,910.05,133.8499999999999,145.79999999999995,447.45,1118.55,162.75000000000006,136.33333333333326,880.7777777777778,551.7777777777778,127.0,130.66666666666663,1012.3333333333334,616.0,144.33333333333337,104.20000000000005,2153.8,1047.2,112.79999999999973,97.25,604.25,246.75,123.75,82.77777777777783,664.0,1186.2222222222222,154.55555555555554,102.14999999999998,361.7,820.2,171.84999999999997,33.0,1098.2,685.4,35.0
22,78.29999999999995,2910.7,1052.5,112.30000000000018,92.25,608.0,953.0,133.25,80.79999999999995,2137.2,909.1,132.70000000000027,146.60000000000014,448.9,1117.1,163.5,137.66666666666663,880.5555555555555,552.5555555555555,127.0,122.33333333333337,1014.6666666666666,624.0,156.66666666666663,106.39999999999986,2148.6,1045.4,117.59999999999991,97.5,594.5,247.5,119.5,86.55555555555566,664.0,1186.4444444444443,153.1111111111111,102.30000000000007,362.4,818.4,170.70000000000005,33.0,1097.4,684.8,35.0
23,78.45000000000005,2910.55,1052.25,112.44999999999982,92.375,611.0,952.5,134.875,81.20000000000005,2133.3,908.15,131.54999999999973,147.39999999999986,450.35,1115.65,164.25,139.0,880.3333333333334,553.3333333333334,127.0,114.0,1017.0,632.0,169.0,108.60000000000014,2143.4,1043.6,122.40000000000009,97.75,584.75,248.25,115.25,90.33333333333326,664.0,1186.6666666666667,151.66666666666663,102.44999999999993,363.1,816.6,169.54999999999995,33.0,1096.6,684.2,35.0
24,78.59999999999991,2910.4,1052.0,112.59999999999991,92.5,614.0,952.0,136.5,81.59999999999991,2129.4,907.2,130.4000000000001,148.20000000000005,451.8,1114.2,164.99999999999994,140.33333333333337,880.1111111111111,554.1111111111111,127.0,112.66666666666674,1023.0,632.6666666666666,170.0,110.79999999999995,2138.2,1041.8,127.20000000000027,98.0,575.0,249.0,111.0,94.11111111111109,664.0,1186.888888888889,150.22222222222217,102.60000000000002,363.8,814.8,168.40000000000003,33.0,1095.8,683.6,35.0
25,78.75,2910.25,1051.75,112.75,92.625,617.0,951.5,138.125,82.0,2125.5,906.25,129.25,149.0,453.25,1112.75,165.75,141.66666666666663,879.8888888888889,554.8888888888889,127.0,111.33333333333326,1029.0,633.3333333333334,171.0,113.0,2133.0,1040.0,132.0,98.60000000000002,566.0,248.2,116.0,97.88888888888891,664.0,1187.111111111111,148.77777777777783,102.75,364.5,813.0,167.25,33.0,1095.0,683.0,35.0
26,78.90000000000009,2910.1,1051.5,112.90000000000009,92.75,620.0,951.0,139.75,82.40000000000009,2121.6,905.3,128.0999999999999,149.79999999999995,454.7,1111.3,166.50000000000006,143.0,879.6666666666666,555.6666666666666,127.0,110.0,1035.0,634.0,172.0,112.4666666666667,2127.4,1041.5333333333333,132.5333333333333,99.20000000000002,557.0,247.4,121.0,101.66666666666674,664.0,1187.3333333333333,147.33333333333337,102.89999999999998,365.2,811.2,166.09999999999997,33.0,1094.6,683.2,35.0
27,79.04999999999995,2909.95,1051.25,113.05000000000018,92.875,623.0,950.5,141.375,82.79999999999995,2117.7,904.35,126.95000000000027,150.60000000000014,456.15,1109.85,167.25,144.33333333333337,879.4444444444445,556.4444444444445,127.0,108.75,1034.25,635.25,173.0,111.9333333333334,2121.8,1043.0666666666666,133.0666666666666,99.79999999999998,548.0,246.6,126.0,105.44444444444434,664.0,1187.5555555555557,145.8888888888889,103.05000000000007,365.9,809.4,164.95000000000005,33.0,1094.2,683.4,35.0
28,79.20000000000005,2909.8,1051.0,113.19999999999982,93.0,626.0,950.0,143.0,83.20000000000005,2113.8,903.4,125.79999999999973,151.39999999999986,457.6,1108.4,168.0,145.66666666666674,879.2222222222222,557.2222222222222,127.0,107.5,1033.5,636.5,174.0,111.40000000000009,2116.2,1044.6,133.60000000000036,100.39999999999998,539.0,245.8,131.0,109.22222222222217,664.0,1187.7777777777778,144.44444444444446,103.19999999999993,366.6,807.6,163.79999999999995,33.0,1093.8,683.6,35.0
29,79.34999999999991,2909.65,1050.75,113.34999999999991,93.28571428571433,627.1428571428571,948.4285714285714,144.71428571428578,83.59999999999991,2109.9,902.45,124.65000000000009,152.20000000000005,459.05,1106.95,168.74999999999994,147.0,879.0,558.0,127.0,106.25,1032.75,637.75,175.0,110.86666666666656,2110.6,1046.1333333333334,134.1333333333332,101.0,530.0,245.0,136.0,113.0,664.0,1188.0,143.0,103.35000000000002,367.3,805.8,162.65000000000003,33.0,1093.4,683.8,35.0
30,79.5,2909.5,1050.5,113.5,93.57142857142844,628.2857142857143,946.8571428571429,146.42857142857133,84.0,2106.0,901.5,123.5,153.0,460.5,1105.5,169.5,135.0,879.0,575.0,127.0,105.0,1032.0,639.0,176.0,110.33333333333326,2105.0,1047.6666666666667,134.66666666666652,101.4,525.0,244.4,132.39999999999998,113.0,664.0,1188.0,143.33333333333337,103.5,368.0,804.0,161.5,33.0,1093.0,684.0,35.0
31,79.65000000000009,2909.35,1050.25,113.65000000000009,93.85714285714278,629.4285714285714,945.2857142857143,148.1428571428571,84.40000000000009,2102.1,900.55,122.34999999999991,153.79999999999995,461.95,1104.05,170.25000000000006,131.66666666666674,882.6666666666666,577.1666666666666,130.83333333333337,105.19999999999993,1031.4,636.6,177.5999999999999,109.79999999999995,2099.4,1049.2,135.19999999999982,101.80000000000001,520.0,243.8,128.79999999999995,113.0,664.0,1188.0,143.66666666666663,103.64999999999998,368.7,802.2,160.34999999999997,33.0,1096.0,677.6,35.0
32,79.79999999999995,2909.2,1050.0,113.80000000000018,94.14285714285722,630.5714285714286,943.7142857142857,149.8571428571429,84.79999999999995,2098.2,899.6,121.20000000000027,154.60000000000014,463.4,1102.6,171.0,128.33333333333326,886.3333333333334,579.3333333333334,134.66666666666663,105.39999999999998,1030.8,634.2,179.20000000000005,109.26666666666665,2093.8,1050.7333333333333,135.73333333333312,102.19999999999999,515.0,243.2,125.20000000000005,113.0,664.0,1188.0,144.0,103.80000000000007,369.4,800.4,159.20000000000005,33.0,1099.0,671.2,35.0
33,79.95000000000005,2909.05,1049.75,113.94999999999982,94.42857142857156,631.7142857142857,942.1428571428571,151.57142857142867,85.20000000000005,2094.3,898.65,120.04999999999973,155.39999999999986,464.85,1101.15,171.75,125.0,890.0,581.5,138.5,105.60000000000002,1030.2,631.8,180.79999999999995,108.73333333333335,2088.2,1052.2666666666667,136.26666666666688,102.6,510.0,242.6,121.60000000000002,110.125,664.125,1196.375,144.375,103.94999999999993,370.1,798.6,158.04999999999995,33.0,1102.0,664.8,35.0
34,80.09999999999991,2908.9,1049.5,114.09999999999991,94.71428571428567,632.8571428571429,940.5714285714286,153.28571428571422,85.59999999999991,2090.4,897.7,118.90000000000009,156.20000000000005,466.3,1099.7,172.49999999999994,121.66666666666674,893.6666666666666,583.6666666666666,142.33333333333337,105.80000000000007,1029.6,629.4,182.4000000000001,108.20000000000005,2082.6,1053.8,136.80000000000018,103.0,505.0,242.0,118.0,107.25,664.25,1204.75,144.75,104.10000000000002,370.8,796.8,156.90000000000003,33.0,1105.0,658.4,35.0
35,80.25,2908.75,1049.25,114.25,95.0,634.0,939.0,155.0,86.0,2086.5,896.75,117.75,157.0,467.75,1098.25,173.25,118.33333333333326,897.3333333333334,585.8333333333334,146.16666666666663,106.0,1029.0,627.0,184.0,107.66666666666674,2077.0,1055.3333333333333,137.33333333333348,103.33333333333334,501.0,241.33333333333334,122.0,104.375,664.375,1213.125,145.125,104.25,371.5,795.0,155.75,33.0,1108.0,652.0,35.0
36,80.40000000000009,2908.6,1049.0,114.40000000000009,95.0,637.0,934.8,156.60000000000002,86.40000000000009,2082.6,895.8,116.59999999999991,157.79999999999995,469.2,1096.8,174.00000000000006,115.0,901.0,588.0,150.0,115.20000000000005,1027.6,621.8,184.20000000000005,107.13333333333344,2071.4,1056.8666666666666,137.8666666666668,103.66666666666666,497.0,240.66666666666666,126.0,101.5,664.5,1221.5,145.5,104.39999999999998,372.2,793.2,154.59999999999997,33.0,1104.8,642.2,35.0
37,80.54999999999995,2908.45,1048.75,114.55000000000018,94.99999999999989,640.0,930.6,158.20000000000005,86.79999999999995,2078.7,894.85,115.45000000000027,158.60000000000014,470.65,1095.35,174.75,124.0,904.75,590.0,147.75,124.39999999999998,1026.2,616.6,184.39999999999986,106.59999999999991,2065.8,1058.4,138.39999999999964,104.0,493.0,240.0,130.0,98.625,664.625,1229.875,145.875,104.55000000000007,372.9,791.4,153.45000000000005,33.0,1101.6,632.4,35.0
38,80.70000000000005,2908.3,1048.5,114.69999999999982,95.0,643.0,926.4,159.79999999999995,87.20000000000005,2074.8,893.9,114.29999999999973,159.39999999999986,472.1,1093.9,175.5,133.0,908.5,592.0,145.5,133.60000000000002,1024.8,611.4,184.60000000000014,106.0666666666666,2060.2,1059.9333333333334,138.9333333333334,104.33333333333334,489.0,239.33333333333334,134.0,95.75,664.75,1238.25,146.25,104.69999999999993,373.6,789.6,152.29999999999995,33.0,1098.4,622.6,35.0
39,80.84999999999991,2908.15,1048.25,114.84999999999991,95.0,646.0,922.2,161.39999999999998,87.59999999999991,2070.9,892.95,113.15000000000009,160.20000000000005,473.55,1092.45,176.24999999999994,142.0,912.25,594.0,143.25,142.79999999999995,1023.4,606.2,184.80000000000007,105.5333333333333,2054.6,1061.4666666666667,139.4666666666667,104.66666666666666,485.0,238.66666666666666,138.0,92.875,664.875,1246.625,146.625,104.85000000000002,374.3,787.8,151.15000000000003,33.0,1095.2,612.8,35.0
40,81.0,2908.0,1048.0,115.0,95.0,649.0,918.0,163.0,88.0,2067.0,892.0,112.0,161.0,475.0,1091.0,177.0,151.0,916.0,596.0,141.0,152.0,1022.0,601.0,185.0,105.0,2049.0,1063.0,140.0,105.0,481.0,238.0,142.0,90.0,665.0,1255.0,147.0,105.0,375.0,786.0,150.0,33.0,1092.0,603.0,35.0
41,80.89999999999986,2907.65,1048.2,115.5,94.61111111111109,649.5555555555555,918.3333333333334,162.77777777777783,89.5,2065.7,892.0,110.20000000000027,154.75,477.5,1096.5,177.0,151.0,917.0,598.5,147.0,159.66666666666674,1021.0,597.6666666666666,183.66666666666674,104.84999999999991,2044.55,1062.4,139.00000000000023,105.5,479.0,237.75,143.75,90.79999999999995,664.55,1258.55,146.85000000000002,104.45000000000005,375.6,786.0,150.0,33.0,1091.6666666666667,598.0,35.0
42,80.79999999999995,2907.3,1048.4,116.0,94.22222222222229,650.1111111111111,918.6666666666666,162.55555555555554,91.0,2064.4,892.0,108.40000000000009,148.5,480.0,1102.0,177.0,151.0,918.0,601.0,153.0,167.33333333333326,1020.0,594.3333333333334,182.33333333333326,104.70000000000005,2040.1,1061.8,138.0,106.0,477.0,237.5,145.5,91.60000000000014,664.1,1262.1,146.69999999999993,103.89999999999998,376.2,786.0,150.00000000000006,33.0,1091.3333333333333,593.0,35.0
43,80.70000000000005,2906.95,1048.6,116.5,93.83333333333337,650.6666666666666,919.0,162.33333333333337,92.5,2063.1,892.0,106.59999999999991,142.25,482.5,1107.5,177.0,151.0,918.75,603.75,148.25,175.0,1019.0,591.0,181.0,104.54999999999995,2035.65,1061.2,137.0,106.5,475.0,237.25,147.25,92.39999999999986,663.65,1265.65,146.55000000000007,103.35000000000002,376.8,786.0,149.99999999999994,33.0,1091.0,588.0,35.0
44,80.60000000000014,2906.6,1048.8,117.0,93.44444444444446,651.2222222222222,919.3333333333334,162.1111111111112,94.0,2061.8,892.0,104.79999999999973,136.0,485.0,1113.0,177.0,151.0,919.5,606.5,143.5,166.0,1020.6666666666666,600.3333333333334,179.66666666666663,104.40000000000009,2031.2,1060.6,135.99999999999977,107.0,473.0,237.0,149.0,93.20000000000005,663.2,1269.2,146.39999999999998,102.79999999999995,377.4,786.0,150.0,33.0,1100.0,593.5,35.0
45,80.5,2906.25,1049.0,117.5,93.05555555555554,651.7777777777778,919.6666666666666,161.8888888888888,95.5,2060.5,892.0,103.0,125.75,487.75,1122.75,177.0,151.0,920.25,609.25,138.75,157.0,1022.3333333333334,609.6666666666666,178.33333333333337,104.25,2026.75,1060.0,135.0,107.5,471.3333333333333,237.0,150.33333333333331,94.0,662.75,1272.75,146.25,102.25,378.0,786.0,150.0,33.0,1109.0,599.0,35.0
46,80.39999999999986,2905.9,1049.2,118.0,92.66666666666663,652.3333333333334,920.0,161.66666666666663,97.0,2059.2,892.0,101.20000000000027,115.5,490.5,1132.5,177.0,151.0,921.0,612.0,134.0,148.0,1024.0,619.0,177.0,104.09999999999991,2022.3,1059.4,134.00000000000023,108.0,469.6666666666667,237.0,151.66666666666669,94.79999999999995,662.3,1276.3,146.10000000000002,101.70000000000005,378.6,786.0,150.0,33.0,1109.6,601.2,35.0
47,80.29999999999995,2905.55,1049.4,118.5,92.27777777777771,652.8888888888889,920.3333333333334,161.44444444444446,98.5,2057.9,892.0,99.40000000000009,105.25,493.25,1142.25,177.0,150.80000000000007,921.8,614.8,125.40000000000009,151.25,1025.25,616.25,176.0,103.95000000000005,2017.85,1058.8,133.0,108.5,468.0,237.0,153.0,95.60000000000014,661.85,1279.85,145.94999999999993,101.14999999999998,379.2,786.0,150.00000000000006,33.0,1110.2,603.4,35.0
48,80.20000000000005,2905.2,1049.6,119.0,91.88888888888891,653.4444444444445,920.6666666666666,161.22222222222217,100.0,2056.6,892.0,97.59999999999991,95.0,496.0,1152.0,177.0,150.60000000000002,922.6,617.6,116.80000000000007,154.5,1026.5,613.5,175.0,103.79999999999995,2013.4,1058.2,132.0,109.0,466.3333333333333,237.0,154.33333333333331,96.39999999999986,661.4,1283.4,145.80000000000007,100.60000000000002,379.8,786.0,149.99999999999994,33.0,1110.8,605.6,35.0
49,80.10000000000014,2904.85,1049.8,119.5,91.5,654.0,921.0,161.0,101.5,2055.3,892.0,95.79999999999973,95.41666666666652,498.5833333333333,1150.9166666666667,177.00000000000006,150.39999999999998,923.4,620.4,108.19999999999993,157.75,1027.75,610.75,174.0,103.65000000000009,2008.95,1057.6,130.99999999999977,109.5,464.6666666666667,237.0,155.66666666666669,97.20000000000005,660.95,1286.95,145.64999999999998,100.04999999999995,380.4,786.0,150.0,33.0,1111.4,607.8,35.0
50,80.0,2904.5,1050.0,120.0,91.11111111111109,654.5555555555555,921.3333333333334,160.77777777777783,103.0,2054.0,892.0,94.0,95.83333333333348,501.1666666666667,1149.8333333333333,176.99999999999994,150.19999999999993,924.2,623.2,99.59999999999991,161.0,1029.0,608.0,173.0,103.5,2004.5,1057.0,130.0,110.0,463.0,237.0,157.0,98.0,660.5,1290.5,145.5,99.5,381.0,786.0,150.0,33.0,1112.0,610.0,35.0
51,79.89999999999986,2904.15,1050.2,120.5,90.72222222222229,655.1111111111111,921.6666666666666,160.55555555555554,103.0,2053.0,894.3,96.90000000000009,96.25,503.75,1148.75,177.0,150.0,925.0,626.0,91.0,159.79999999999995,1032.8,609.2,169.29999999999995,103.34999999999991,2000.05,1056.4,129.00000000000023,110.4,464.8,237.1,158.8,98.79999999999995,660.05,1294.05,145.35000000000002,98.95000000000005,381.6,786.0,150.0,33.0,1114.6,613.8,35.0
52,79.79999999999995,2903.8,1050.4,121.0,90.33333333333337,655.6666666666666,922.0,160.33333333333337,103.0,2052.0,896.6,99.80000000000018,96.66666666666652,506.3333333333333,1147.6666666666667,177.00000000000006,150.1111111111112,925.7777777777778,628.6666666666666,91.33333333333326,158.60000000000002,1036.6,610.4,165.60000000000014,103.20000000000005,1995.6,1055.8,128.0,110.80000000000001,466.6,237.2,160.60000000000002,99.60000000000014,659.6,1297.6,145.19999999999993,98.39999999999998,382.2,786.0,150.00000000000006,33.0,1117.2,617.6,35.0
53,79.70000000000005,2903.45,1050.6,121.5,89.94444444444446,656.2222222222222,922.3333333333334,160.1111111111112,103.0,2051.0,898.9,102.69999999999982,97.08333333333348,508.9166666666667,1146.5833333333333,176.99999999999994,150.22222222222217,926.5555555555555,631.3333333333334,91.66666666666663,157.39999999999998,1040.4,611.6,161.89999999999986,103.04999999999995,1991.15,1055.2,127.0,111.19999999999999,468.4,237.3,162.39999999999998,100.39999999999986,659.15,1301.15,145.05000000000007,97.85000000000002,382.8,786.0,149.99999999999994,33.0,1119.8,621.4,35.0
54,79.60000000000014,2903.1,1050.8,122.0,89.55555555555554,656.7777777777778,922.6666666666666,159.8888888888888,103.0,2050.0,901.2,105.59999999999991,97.5,511.5,1145.5,177.0,150.33333333333337,927.3333333333334,634.0,92.0,156.20000000000005,1044.2,612.8,158.20000000000005,102.90000000000009,1986.7,1054.6,125.99999999999977,111.6,470.2,237.4,164.2,101.20000000000005,658.7,1304.7,144.89999999999998,97.29999999999995,383.4,786.0,150.0,33.0,1122.4,625.2,35.0
